CM004350.2	60266079	gene:Zm00001d040695	PTI1-like tyrosine-protein kinase 3
CM004350.2	220057621	gene:Zm00001d043965	Mannan endo-14-beta-mannosidase 7
CM004350.2	220057600	gene:Zm00001d043965	Mannan endo-14-beta-mannosidase 7
CM004353.2	163705491	gene:Zm00001d038865	60S ribosomal protein L28-1
CM004357.2	11819103	gene:Zm00001d023639	Alba DNA/RNA-binding protein
CM004357.2	23296305	gene:Zm00001d023858	Leucine-rich repeat (LRR) family protein
CM004357.2	23296929	gene:Zm00001d023858	Leucine-rich repeat (LRR) family protein
CM004357.2	11819108	gene:Zm00001d023639	Alba DNA/RNA-binding protein
CM004348.2	48132091	gene:Zm00001d028819	Probable pectinesterase/pectinesterase inhibitor 58
CM004355.2	57281186	gene:Zm00001d009341	Pectin lyase-like superfamily protein
CM004349.2	175472491		
CM004357.2	23296953	gene:Zm00001d023858	Leucine-rich repeat (LRR) family protein
CM004350.2	47347929	gene:Zm00001d040477	Cyclin-like F-box
CM004356.2	25334675	gene:Zm00001d045515	Putative receptor-like protein kinase family protein
CM004350.2	229472113	gene:Zm00001d044293	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
CM004352.2	19882455	gene:Zm00001d013777	MYB-related-transcription factor 40
CM004348.2	48132991	gene:Zm00001d028819	Probable pectinesterase/pectinesterase inhibitor 58
CM004357.2	23296961	gene:Zm00001d023858	Leucine-rich repeat (LRR) family protein
CM004357.2	23298203	gene:Zm00001d023858	Leucine-rich repeat (LRR) family protein
CM004357.2	144933507	gene:Zm00001d026490	proton-exporting ATPase4
CM004349.2	175472498		
CM004350.2	47347928	gene:Zm00001d040477	Cyclin-like F-box
CM004357.2	23296984	gene:Zm00001d023858	Leucine-rich repeat (LRR) family protein
CM004357.2	23297468	gene:Zm00001d023858	Leucine-rich repeat (LRR) family protein
CM004348.2	48132065	gene:Zm00001d028819	Probable pectinesterase/pectinesterase inhibitor 58
CM004356.2	158867337	gene:Zm00001d048413	Peroxidase 60
CM004350.2	222344648	gene:Zm00001d044035	Ketol-acid reductoisomerase chloroplastic
CM004348.2	48132994	gene:Zm00001d028819	Probable pectinesterase/pectinesterase inhibitor 58
CM004348.2	48132062	gene:Zm00001d028819	Probable pectinesterase/pectinesterase inhibitor 58
CM004352.2	16360097	gene:Zm00001d013660	null
CM004348.2	48132063	gene:Zm00001d028819	Probable pectinesterase/pectinesterase inhibitor 58
CM004356.2	158867335	gene:Zm00001d048413	Peroxidase 60
CM004350.2	225605402	gene:Zm00001d044157	cytochrome P450 family 72 subfamily A polypeptide 8
CM004355.2	178668834	gene:Zm00001d012600	Protein kinase superfamily protein
CM004356.2	45947483	gene:Zm00001d045888	Pollen-specific arabinogalacta protein BAN102
CM004349.2	44116738	gene:Zm00001d003431	Pectinesterase 5
CM004354.2	177961181	gene:Zm00001d022430	Calcium-binding protein CAST
CM004349.2	91123703	gene:Zm00001d004209	null
CM004351.2	1697934	gene:Zm00001d048673	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain
CM004353.2	163705481	gene:Zm00001d038865	60S ribosomal protein L28-1
CM004354.2	9122448	gene:Zm00001d018915	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
CM004353.2	61597999	gene:Zm00001d035988	null
CM004350.2	166444512	gene:Zm00001d042388	DUF538 family protein
CM004349.2	91123598	gene:Zm00001d004209	null
CM004349.2	175415869	gene:Zm00001d005464	null
CM004349.2	175415917	gene:Zm00001d005464	null
CM004348.2	306635980	gene:Zm00001d034822	null
CM004348.2	205507039	gene:Zm00001d031875	phosphate transporter protein7
CM004357.2	23298212	gene:Zm00001d023858	Leucine-rich repeat (LRR) family protein
CM004352.2	100985238	gene:Zm00001d015609	Glycerophosphodiester phosphodiesterase GDPDL3
CM004350.2	229471425	gene:Zm00001d044293	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
CM004349.2	175415911	gene:Zm00001d005464	null
CM004348.2	9081361	gene:Zm00001d027590	php20603
CM004348.2	205507513	gene:Zm00001d031875	phosphate transporter protein7
CM004348.2	48132752	gene:Zm00001d028819	Probable pectinesterase/pectinesterase inhibitor 58
CM004349.2	91123119	gene:Zm00001d004209	null
CM004352.2	19902181	gene:Zm00001d013780	DNA-directed RNA polymerases I%252C II%252C and III 14.4 kDa polypeptide
CM004350.2	220057723	gene:Zm00001d043965	Mannan endo-14-beta-mannosidase 7
CM004348.2	186849743		
CM004353.2	163705476	gene:Zm00001d038865	60S ribosomal protein L28-1
CM004349.2	2538043	gene:Zm00001d001906	EH domain-containing protein 1
CM004352.2	216223079	gene:Zm00001d018279	Endoglucanase 15
CM004349.2	2538088	gene:Zm00001d001906	EH domain-containing protein 1
CM004350.2	222204073	gene:Zm00001d044027	null
CM004355.2	146273991	gene:Zm00001d011285	photosystem II light harvesting complex gene B1B2
CM004355.2	166796839	gene:Zm00001d011968	null
CM004350.2	225605298	gene:Zm00001d044157	cytochrome P450 family 72 subfamily A polypeptide 8
CM004348.2	209596245	gene:Zm00001d032022	Beta-galactosidase
CM004356.2	158230591	gene:Zm00001d048384	beta expansin10a
CM004357.2	144277268	gene:Zm00001d026458	Cysteine protease 1
CM004352.2	35741240	gene:Zm00001d014180	Flowering locus K homology domain
CM004352.2	21037282	gene:Zm00001d013810	multidrug and toxic compound extrusion2
CM004350.2	229472866	gene:Zm00001d044293	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
CM004352.2	216223085	gene:Zm00001d018279	Endoglucanase 15
CM004350.2	225605333	gene:Zm00001d044157	cytochrome P450 family 72 subfamily A polypeptide 8
CM004348.2	249315198	gene:Zm00001d033011	sucrose transporter GRMZM2G083248
CM004349.2	91123033	gene:Zm00001d004209	null
CM004356.2	158230549	gene:Zm00001d048384	beta expansin10a
CM004350.2	223522612	gene:Zm00001d044078	Little protein 1
CM004350.2	225605254	gene:Zm00001d044157	cytochrome P450 family 72 subfamily A polypeptide 8
CM004348.2	249315201	gene:Zm00001d033011	sucrose transporter GRMZM2G083248
CM004354.2	9122487	gene:Zm00001d018915	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
CM004349.2	175415826	gene:Zm00001d005464	null
CM004348.2	205507068	gene:Zm00001d031875	phosphate transporter protein7
CM004351.2	220144204	gene:Zm00001d053090	14-3-3-like protein
CM004352.2	2659665	gene:Zm00001d012975	Glycine-rich protein A3
CM004353.2	61598032	gene:Zm00001d035988	null
CM004356.2	158231042	gene:Zm00001d048384	beta expansin10a
CM004351.2	46810761	gene:Zm00001d049843	Group 3 pollen allergen
CM004352.2	210169509	gene:Zm00001d017996	Peroxidase 65
CM004348.2	16503759		
CM004349.2	237670613	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004349.2	236969254		
CM004349.2	237670780	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004355.2	166796970	gene:Zm00001d011968	null
CM004350.2	223522570	gene:Zm00001d044078	Little protein 1
CM004356.2	14224040	gene:Zm00001d045122	ATPase 8 plasma membrane-type
CM004357.2	142642931		
CM004352.2	19882578	gene:Zm00001d013777	MYB-related-transcription factor 40
CM004355.2	166796833	gene:Zm00001d011968	null
CM004352.2	21038931	gene:Zm00001d013810	multidrug and toxic compound extrusion2
CM004357.2	144932939	gene:Zm00001d026490	proton-exporting ATPase4
CM004352.2	216221614	gene:Zm00001d018279	Endoglucanase 15
CM004350.2	47347132	gene:Zm00001d040477	Cyclin-like F-box
CM004348.2	209595478	gene:Zm00001d032022	Beta-galactosidase
CM004352.2	218598561	gene:Zm00001d018408	Vesicle-associated membrane protein 711
CM004350.2	225605359	gene:Zm00001d044157	cytochrome P450 family 72 subfamily A polypeptide 8
CM004350.2	225605025	gene:Zm00001d044157	cytochrome P450 family 72 subfamily A polypeptide 8
CM004349.2	237669923	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004350.2	221159802	gene:Zm00001d043998	Ubiquitin-conjugating enzyme E2 8
CM004357.2	23297998	gene:Zm00001d023858	Leucine-rich repeat (LRR) family protein
CM004352.2	19904254	gene:Zm00001d013780	DNA-directed RNA polymerases I%252C II%252C and III 14.4 kDa polypeptide
CM004357.2	143571796		
CM004349.2	237671449	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004351.2	249733172		
CM004356.2	158230522	gene:Zm00001d048384	beta expansin10a
CM004350.2	1184982	gene:Zm00001d039276	Ubiquitin ligase SINAT3
CM004352.2	2705505		
CM004352.2	216222019	gene:Zm00001d018279	Endoglucanase 15
CM004352.2	18966423	gene:Zm00001d013751	UDP-arabinopyranose mutase 3
CM004349.2	175415816	gene:Zm00001d005464	null
CM004349.2	33574427	gene:Zm00001d003139	null
CM004356.2	158867556	gene:Zm00001d048413	Peroxidase 60
CM004357.2	141682122	gene:Zm00001d026312	Gamma-soluble NSF attachment protein
CM004351.2	249734545		
CM004353.2	139684854	gene:Zm00001d037936	null
CM004348.2	209596699	gene:Zm00001d032022	Beta-galactosidase
CM004349.2	236969775		
CM004349.2	237671144	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004349.2	175415812	gene:Zm00001d005464	null
CM004352.2	210169731		
CM004348.2	186849768		
CM004356.2	25334920	gene:Zm00001d045515	Putative receptor-like protein kinase family protein
CM004349.2	237671531	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004352.2	21038945	gene:Zm00001d013810	multidrug and toxic compound extrusion2
CM004349.2	236969723		
CM004355.2	181733661	gene:Zm00001d012772	Profilin-1
CM004352.2	19882536	gene:Zm00001d013777	MYB-related-transcription factor 40
CM004357.2	141682360	gene:Zm00001d026312	Gamma-soluble NSF attachment protein
CM004357.2	141201402	gene:Zm00001d026286	ribosomal protein S11
CM004351.2	1700792	gene:Zm00001d048673	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain
CM004350.2	47346974	gene:Zm00001d040477	Cyclin-like F-box
CM004352.2	35741207	gene:Zm00001d014180	Flowering locus K homology domain
CM004349.2	237670785	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004351.2	1700876	gene:Zm00001d048673	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain
CM004352.2	21038890	gene:Zm00001d013810	multidrug and toxic compound extrusion2
CM004350.2	223522641		
CM004349.2	236969692		
CM004355.2	166797055	gene:Zm00001d011968	null
CM004348.2	9079547	gene:Zm00001d027590	php20603
CM004352.2	18966209	gene:Zm00001d013751	UDP-arabinopyranose mutase 3
CM004352.2	35741204	gene:Zm00001d014180	Flowering locus K homology domain
CM004356.2	25335019	gene:Zm00001d045515	Putative receptor-like protein kinase family protein
CM004353.2	165579866	gene:Zm00001d038968	Eukaryotic aspartyl protease family protein
CM004356.2	101134968	gene:Zm00001d046641	null
CM004352.2	2659634	gene:Zm00001d012975	Glycine-rich protein A3
CM004356.2	158231057	gene:Zm00001d048384	beta expansin10a
CM004355.2	57280841	gene:Zm00001d009341	Pectin lyase-like superfamily protein
CM004352.2	35740971	gene:Zm00001d014180	Flowering locus K homology domain
CM004351.2	2607707	gene:Zm00001d048715	pollen extensin-like2
CM004352.2	102126702	gene:Zm00001d015628	Ribosome-like protein
CM004353.2	163705471	gene:Zm00001d038865	60S ribosomal protein L28-1
CM004349.2	237671563	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004349.2	237671537	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004350.2	1184862	gene:Zm00001d039276	Ubiquitin ligase SINAT3
CM004349.2	237669914	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004350.2	217541200	gene:Zm00001d043873	Aldehyde oxidase GLOX1
CM004349.2	236969356		
CM004355.2	57280794	gene:Zm00001d009341	Pectin lyase-like superfamily protein
CM004349.2	237670550	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004353.2	139684861		
CM004355.2	57280789	gene:Zm00001d009341	Pectin lyase-like superfamily protein
CM004348.2	265150049	gene:Zm00001d033457	Tubulin beta-3 chain
CM004353.2	162109981	gene:Zm00001d038806	Chaperone protein ClpB1
CM004357.2	142643327		
CM004356.2	25334566	gene:Zm00001d045515	Putative receptor-like protein kinase family protein
CM004349.2	236969719		
CM004353.2	163848887	gene:Zm00001d038876	Anther-specific protein
CM004355.2	177270870	gene:Zm00001d012524	SKU5  similar 13
CM004353.2	165579908	gene:Zm00001d038968	Eukaryotic aspartyl protease family protein
CM004349.2	175415728	gene:Zm00001d005464	null
CM004352.2	21039000	gene:Zm00001d013810	multidrug and toxic compound extrusion2
CM004348.2	134879340		
CM004357.2	141682169	gene:Zm00001d026312	Gamma-soluble NSF attachment protein
CM004357.2	142643305		
CM004348.2	9079542	gene:Zm00001d027590	php20603
CM004350.2	225604439	gene:Zm00001d044157	cytochrome P450 family 72 subfamily A polypeptide 8
CM004355.2	79087924	gene:Zm00001d009741	Phosphatidylinositol 4-kinase gamma 3
CM004353.2	165579833	gene:Zm00001d038968	Eukaryotic aspartyl protease family protein
CM004348.2	238934300	gene:Zm00001d032737	null
CM004352.2	21037359	gene:Zm00001d013810	multidrug and toxic compound extrusion2
CM004348.2	134879155		
CM004356.2	101135046	gene:Zm00001d046641	null
CM004350.2	220057462	gene:Zm00001d043965	Mannan endo-14-beta-mannosidase 7
CM004353.2	139684867		
CM004353.2	139684866		
CM004353.2	139684868		
CM004348.2	265150103	gene:Zm00001d033457	Tubulin beta-3 chain
CM004349.2	44116258	gene:Zm00001d003431	Pectinesterase 5
CM004356.2	25334580	gene:Zm00001d045515	Putative receptor-like protein kinase family protein
CM004351.2	192098143	gene:Zm00001d052285	Peroxidase 65
CM004353.2	163704595	gene:Zm00001d038865	60S ribosomal protein L28-1
CM004348.2	134879344		
CM004350.2	17655661		
CM004348.2	205507320	gene:Zm00001d031875	phosphate transporter protein7
CM004353.2	163848892	gene:Zm00001d038876	Anther-specific protein
CM004357.2	134203688	gene:Zm00001d025984	glutamic dehydrogenase2
CM004349.2	2538100	gene:Zm00001d001906	EH domain-containing protein 1
CM004349.2	33574267	gene:Zm00001d003139	null
CM004353.2	119756000		
CM004349.2	2538091	gene:Zm00001d001906	EH domain-containing protein 1
CM004352.2	2659183	gene:Zm00001d012975	Glycine-rich protein A3
CM004349.2	237671423	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004349.2	236969137		
CM004350.2	47347158	gene:Zm00001d040477	Cyclin-like F-box
CM004348.2	9596182	gene:Zm00001d027619	beta amylase2
CM004351.2	165197711	gene:Zm00001d051485	Putative uncharacterized mitochondrial protein
CM004353.2	165579829	gene:Zm00001d038968	Eukaryotic aspartyl protease family protein
CM004350.2	47347157	gene:Zm00001d040477	Cyclin-like F-box
CM004353.2	136749146	gene:Zm00001d037848	Reticulon-like protein B4
CM004350.2	17655698		
CM004349.2	236969081		
CM004348.2	249318191	gene:Zm00001d033011	sucrose transporter GRMZM2G083248
CM004355.2	166796725	gene:Zm00001d011968	null
CM004352.2	15803391		
CM004355.2	177271656	gene:Zm00001d012524	SKU5  similar 13
CM004349.2	236969313		
CM004353.2	162110029	gene:Zm00001d038806	Chaperone protein ClpB1
CM004355.2	177270307	gene:Zm00001d012524	SKU5  similar 13
CM004349.2	236970702		
CM004353.2	139684876		
CM004353.2	136059863	gene:Zm00001d037839	Putative receptor-like protein kinase family protein
CM004357.2	101025247		
CM004348.2	209594717	gene:Zm00001d032022	Beta-galactosidase
CM004355.2	3108845	gene:Zm00001d008272	Protein MIZU-KUSSEI 1
CM004348.2	228015537		
CM004348.2	134879430		
CM004354.2	9122701	gene:Zm00001d018915	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
CM004355.2	177271658	gene:Zm00001d012524	SKU5  similar 13
CM004355.2	80864005	gene:Zm00001d009775	Eukaryotic aspartyl protease family protein
CM004355.2	3108869	gene:Zm00001d008272	Protein MIZU-KUSSEI 1
CM004355.2	3108885	gene:Zm00001d008272	Protein MIZU-KUSSEI 1
CM004357.2	141682179	gene:Zm00001d026312	Gamma-soluble NSF attachment protein
CM004350.2	237231066	gene:Zm00001d044585	Probable pectinesterase 67
CM004357.2	134203700	gene:Zm00001d025984	glutamic dehydrogenase2
CM004348.2	205507296	gene:Zm00001d031875	phosphate transporter protein7
CM004355.2	3108902	gene:Zm00001d008272	Protein MIZU-KUSSEI 1
CM004354.2	9122667	gene:Zm00001d018915	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
CM004348.2	249315161	gene:Zm00001d033011	sucrose transporter GRMZM2G083248
CM004357.2	141201435	gene:Zm00001d026286	ribosomal protein S11
CM004351.2	249734212		
CM004355.2	79089104	gene:Zm00001d009741	Phosphatidylinositol 4-kinase gamma 3
CM004352.2	21035994	gene:Zm00001d013810	multidrug and toxic compound extrusion2
CM004352.2	15803358		
CM004353.2	136749164	gene:Zm00001d037848	Reticulon-like protein B4
CM004349.2	2540822	gene:Zm00001d001906	EH domain-containing protein 1
CM004348.2	134879399		
CM004356.2	14226893		
CM004348.2	205507286	gene:Zm00001d031875	phosphate transporter protein7
CM004356.2	10148169		
CM004348.2	265153184	gene:Zm00001d033457	Tubulin beta-3 chain
CM004348.2	205507390	gene:Zm00001d031875	phosphate transporter protein7
CM004349.2	44116681	gene:Zm00001d003431	Pectinesterase 5
CM004348.2	16502912		
CM004349.2	237670920	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
CM004348.2	134879464		
CM004348.2	16503801		
CM004352.2	2659136	gene:Zm00001d012975	Glycine-rich protein A3
CM004351.2	46590992	gene:Zm00001d049838	OSJNBa0063G07.3 protein%3B OSJNBa0082E08.9 protein%3B  protein
CM004349.2	44116682	gene:Zm00001d003431	Pectinesterase 5
CM004348.2	16502905		
CM004352.2	216222611	gene:Zm00001d018279	Endoglucanase 15
CM004352.2	19882686	gene:Zm00001d013777	MYB-related-transcription factor 40
CM004348.2	265149878	gene:Zm00001d033457	Tubulin beta-3 chain
CM004351.2	46590998	gene:Zm00001d049838	OSJNBa0063G07.3 protein%3B OSJNBa0082E08.9 protein%3B  protein
CM004351.2	249733908		
CM004357.2	147500862	gene:Zm00001d026638	Calcium-binding EF hand family protein
CM004348.2	134879480		
CM004352.2	65326358	gene:Zm00001d014819	GDSL esterase/lipase
CM004355.2	79089538	gene:Zm00001d009741	Phosphatidylinositol 4-kinase gamma 3
CM004355.2	3108932	gene:Zm00001d008272	Protein MIZU-KUSSEI 1
CM004357.2	141016072	gene:Zm00001d026278	Whole genome shotgun sequence of line PN40024 scaffold_11.assembly12x (Fragment)
CM004349.2	44117152	gene:Zm00001d003431	Pectinesterase 5
CM004357.2	141097269	gene:Zm00001d026283	coatomer protein2
CM004352.2	1607855	gene:Zm00001d012906	Cell number regulator 3
CM004357.2	147500864	gene:Zm00001d026638	Calcium-binding EF hand family protein
CM004357.2	147500861	gene:Zm00001d026638	Calcium-binding EF hand family protein
CM004351.2	30332955	gene:Zm00001d049467	monosaccharide transporter2
CM004352.2	216223255	gene:Zm00001d018279	Endoglucanase 15
CM004350.2	223906988	gene:Zm00001d044096	carbonic anhydrase3
CM004353.2	162109475	gene:Zm00001d038806	Chaperone protein ClpB1
CM004348.2	134879370		
CM004348.2	134879378		
CM004349.2	167590966	gene:Zm00001d005276	Polyadenylate-binding protein 2
CM004355.2	32559473		
CM004349.2	237670373	gene:Zm00001d007707	Plant invertase/pectin methylesterase inhibitor superfamily protein
